id_exp,seed,step,polarisation,mean_intention,mean_intention_acceptabilty,rate_adoption
23,0.6017172372957355,450,0.007625517806989952,0.5198337973799018,0.3464895638908691,0.8833333333333333
22,0.43255616746177494,450,0.008227770656665816,0.6174733893801304,0.44359591317422553,0.9666666666666667
20,0.25031290754673263,450,0.007829864440111014,0.4988217865483466,0.3583013517811048,0.8
21,0.020369595103531757,450,0.0032182129265465255,0.6099982366016437,0.42345425259929004,1.0
21,0.020369595103531757,500,0.006587290847323579,0.5916019998567165,0.4058025553191615,1.0
22,0.43255616746177494,500,0.01292818434721563,0.5622440175411199,0.4156595543560816,0.9833333333333333
23,0.6017172372957355,500,0.008332763737829034,0.4962338277993507,0.3434774928158678,0.9
20,0.25031290754673263,500,0.010183130053294423,0.4901426436430291,0.3446672635485678,0.8
21,0.020369595103531757,550,0.00774686256639887,0.5591927326757701,0.3985782596843924,1.0
20,0.25031290754673263,550,0.00937275969235078,0.49624690927263493,0.35929148702439273,0.8166666666666667
22,0.43255616746177494,550,0.008168629476793619,0.6005785431922787,0.4362192432860542,0.9833333333333333
23,0.6017172372957355,550,0.008531554591940795,0.4959125906359911,0.34074622974667845,0.9
20,0.25031290754673263,600,0.00993296282777125,0.5293115922127419,0.37690462528126006,0.8166666666666667
23,0.6017172372957355,600,0.011587404028342302,0.44584528876466006,0.32138851149454456,0.9
21,0.020369595103531757,600,0.00946243249105964,0.5912041268341454,0.4033335294443641,1.0
22,0.43255616746177494,600,0.010311665671982901,0.5868210731388924,0.4270481127124121,0.9833333333333333
21,0.020369595103531757,650,0.008493022528180981,0.6004402651644797,0.4156529648247394,1.0
22,0.43255616746177494,650,0.006938733056601725,0.5776785138718102,0.4249382003268905,0.9833333333333333
20,0.25031290754673263,650,0.010413251730272832,0.5057111563879645,0.3603694051722596,0.85
23,0.6017172372957355,650,0.011318113113397713,0.4532482169010598,0.3164340771435497,0.9
20,0.25031290754673263,700,0.01048553634463996,0.4752476480028141,0.3404150568643597,0.85
21,0.020369595103531757,700,0.009428939187288786,0.5777413598851806,0.40396007428854447,1.0
22,0.43255616746177494,700,0.008077106109288435,0.5922274211244627,0.4311622590192809,0.9833333333333333
23,0.6017172372957355,700,0.013324969459508413,0.43410266932715585,0.31004087946257164,0.9
20,0.25031290754673263,750,0.00859183330861015,0.5110799098607491,0.3561691248640608,0.85
21,0.020369595103531757,750,0.006417295856474464,0.618986315707622,0.4228832185970587,1.0
23,0.6017172372957355,750,0.011724338128677198,0.4429475261805483,0.3088742558379032,0.9
22,0.43255616746177494,750,0.007382754979981975,0.6040963921941669,0.4385866709264585,0.9833333333333333
23,0.6017172372957355,800,0.012945288749397597,0.47764538913185894,0.3320459867017344,0.9
21,0.020369595103531757,800,0.005940173490111225,0.6609688748461198,0.45074726998808506,1.0
20,0.25031290754673263,800,0.007934207803074945,0.5059955043263125,0.3608914499506007,0.8833333333333333
22,0.43255616746177494,800,0.007919814881989484,0.5584831413475689,0.4165472196932863,1.0
21,0.020369595103531757,850,0.008597581967627733,0.6418553705899058,0.4508793195381516,1.0
23,0.6017172372957355,850,0.008709013673521396,0.5061435152053945,0.34479603677115006,0.9
22,0.43255616746177494,850,0.005988673440769046,0.6052163262075742,0.4342791872279385,1.0
20,0.25031290754673263,850,0.00876005209827367,0.4951420731563134,0.35788361503970517,0.8833333333333333
20,0.25031290754673263,900,0.0076253604405076,0.4978051257252763,0.3536103859517588,0.8833333333333333
22,0.43255616746177494,900,0.014594590614554722,0.5580333676227134,0.40884725393292065,1.0
23,0.6017172372957355,900,0.006784038370392425,0.5295705026359878,0.36761615136097425,0.9
21,0.020369595103531757,900,0.00878931278556725,0.6304392581916886,0.4435401456631969,1.0
20,0.25031290754673263,950,0.011179006956774762,0.49687446735235125,0.3560068823757591,0.9
21,0.020369595103531757,950,0.008932355103937755,0.6319496983672853,0.4340062667545624,1.0
22,0.43255616746177494,950,0.007389207610292501,0.5674235007317363,0.4188057886849523,1.0
23,0.6017172372957355,950,0.007597001611057963,0.4977491942774975,0.35264565304660234,0.9
21,0.020369595103531757,1000,0.011943127243697782,0.5909854346392948,0.4168789902745165,1.0
20,0.25031290754673263,1000,0.008446571440148326,0.5218957316717112,0.36980948182143514,0.9
22,0.43255616746177494,1000,0.008930342710918826,0.5105104811974525,0.3882834935692115,1.0
23,0.6017172372957355,1000,0.007814782193849795,0.4473273399320805,0.32206855027494824,0.9
21,0.020369595103531757,1050,0.008376519365527293,0.5810393850716226,0.4083996204751019,1.0
22,0.43255616746177494,1050,0.007678441008066956,0.5576974643040724,0.4082810325757847,1.0
20,0.25031290754673263,1050,0.009363239608452683,0.47687919869787493,0.3479316551091277,0.9166666666666666
23,0.6017172372957355,1050,0.011804689392879882,0.4764105592040539,0.3175674266553542,0.9
20,0.25031290754673263,1100,0.008663456981849735,0.4483961264831537,0.33146082748702876,0.9166666666666666
21,0.020369595103531757,1100,0.008422380087955136,0.5868421006445139,0.40810858136328076,1.0
23,0.6017172372957355,1100,0.011847066973795237,0.4475240699868876,0.31096608902510225,0.9
22,0.43255616746177494,1100,0.006148689435462084,0.6027322463163423,0.4345887532534911,1.0
23,0.6017172372957355,1150,0.010435574145574274,0.44216293191399014,0.3069014972383576,0.9
22,0.43255616746177494,1150,0.007568971740317139,0.5767948280810156,0.424655071056745,1.0
20,0.25031290754673263,1150,0.006290515505911146,0.44296734299107315,0.3240118522064831,0.9166666666666666
21,0.020369595103531757,1150,0.014342385056296711,0.5578630975347008,0.4036147775331744,1.0
20,0.25031290754673263,1200,0.005736051062693365,0.4566672404233527,0.31780789616343597,0.9166666666666666
21,0.020369595103531757,1200,0.010418349657981628,0.6008248127976901,0.41013782959160733,1.0
23,0.6017172372957355,1200,0.011493832433837708,0.46098453294997693,0.31917124254851253,0.9
22,0.43255616746177494,1200,0.010589100840737222,0.5535327200562955,0.41429487394284703,1.0
23,0.6017172372957355,1250,0.011120407892306243,0.48520856298849796,0.3339567449959196,0.9
22,0.43255616746177494,1250,0.007407782145517007,0.5540997803131602,0.4021883229175159,1.0
21,0.020369595103531757,1250,0.012153308125446639,0.5741941424609069,0.40345522813150353,1.0
20,0.25031290754673263,1250,0.00828399663607421,0.5119228508142551,0.36342725853048713,0.9166666666666666
21,0.020369595103531757,1300,0.006207956554229023,0.6048039611456442,0.42094200842892804,1.0
20,0.25031290754673263,1300,0.011760987269506326,0.479161224077725,0.3531177242493057,0.9166666666666666
23,0.6017172372957355,1300,0.012052232427506039,0.4674247084861806,0.32329116660680945,0.9166666666666666
22,0.43255616746177494,1300,0.007499667534690717,0.6015007496394489,0.42595432678779493,1.0
23,0.6017172372957355,1350,0.010582810784961214,0.4656770546999496,0.3253256351718253,0.9166666666666666
20,0.25031290754673263,1350,0.010467945798461817,0.4645481884243677,0.33081803689430556,0.9166666666666666
21,0.020369595103531757,1350,0.006010216621288868,0.6013199522382112,0.4074764270453168,1.0
22,0.43255616746177494,1350,0.005852956688852773,0.5809871554176289,0.4282093887950731,1.0
20,0.25031290754673263,1400,0.007289856036526791,0.5217912757956537,0.3590114807464621,0.9166666666666666
23,0.6017172372957355,1400,0.006400478159430465,0.47919695092104764,0.3299779815888646,0.9166666666666666
21,0.020369595103531757,1400,0.004912172628366845,0.6173689551549302,0.4231216024893449,1.0
22,0.43255616746177494,1400,0.006588114510604052,0.6092157220061816,0.44192247401661766,1.0
23,0.6017172372957355,1450,0.005906751709912705,0.47165511920631886,0.3260765877595098,0.9166666666666666
20,0.25031290754673263,1450,0.015346101567454204,0.45535467257138484,0.34279036672158103,0.9166666666666666
22,0.43255616746177494,1450,0.006449899985739643,0.6313274896032008,0.45330862636927827,1.0
21,0.020369595103531757,1450,0.009674077813674688,0.5876296086416481,0.41428751904022804,1.0
23,0.6017172372957355,1500,0.009512178810323749,0.47259302516180696,0.3214906401786049,0.9166666666666666
20,0.25031290754673263,1500,0.006776605677161164,0.5103782934467777,0.3574584903012474,0.9166666666666666
21,0.020369595103531757,1500,0.006967951586902998,0.5798831161523139,0.4026775495308413,1.0
22,0.43255616746177494,1500,0.00669582394851749,0.6568939812274945,0.46723042153865,1.0
20,0.25031290754673263,1550,0.010757443416692412,0.501183798037116,0.3602094436054487,0.9166666666666666
21,0.020369595103531757,1550,0.008253765551223802,0.618266364947266,0.42532589823461625,1.0
23,0.6017172372957355,1550,0.007137245282144823,0.5145239568666616,0.3520903165696285,0.9166666666666666
22,0.43255616746177494,1550,0.00583937363332908,0.6510093738093179,0.47113948481956125,1.0
20,0.25031290754673263,1600,0.006466889974517,0.5076863494006554,0.35032652054154695,0.9166666666666666
21,0.020369595103531757,1600,0.005792705072403875,0.5928473684521127,0.4137900783014642,1.0
23,0.6017172372957355,1600,0.007802677907522932,0.49556900098303547,0.33722805358407565,0.9166666666666666
22,0.43255616746177494,1600,0.006713307532620238,0.6562571345407245,0.47860837251601,1.0
20,0.25031290754673263,1650,0.008466309897803889,0.5470720255655589,0.37313922058102617,0.9166666666666666
23,0.6017172372957355,1650,0.007868074372200553,0.5187201556249625,0.35422274942127013,0.9166666666666666
22,0.43255616746177494,1650,0.010653061994603997,0.6204442279179574,0.44744358705728804,1.0
21,0.020369595103531757,1650,0.0072273163191088965,0.5826132913194146,0.4121598774297718,1.0
22,0.43255616746177494,1700,0.0057494031810713265,0.6465895563487526,0.4623312331380764,1.0
20,0.25031290754673263,1700,0.013411006030801084,0.5140001810255365,0.3638273694321043,0.9166666666666666
21,0.020369595103531757,1700,0.009661933681650713,0.5804772444668542,0.40320799960227605,1.0
23,0.6017172372957355,1700,0.0065990796289765365,0.5319080882498829,0.3654421266958161,0.9166666666666666
20,0.25031290754673263,1750,0.009402584099485396,0.526285328936257,0.36386819283994726,0.9166666666666666
21,0.020369595103531757,1750,0.009298591893683879,0.6056397366301413,0.42214587913641244,1.0
23,0.6017172372957355,1750,0.00702634297054158,0.5159620889519737,0.3483625361054253,0.9166666666666666
22,0.43255616746177494,1750,0.009132557818520407,0.6474760209372907,0.46763735469992906,1.0
22,0.43255616746177494,1800,0.005574550437476732,0.635507148603843,0.45776724114008327,1.0
23,0.6017172372957355,1800,0.00711824884395474,0.5313740906262959,0.35760386340396405,0.9166666666666666
20,0.25031290754673263,1800,0.00805965781631957,0.5355986556924961,0.3720397567814763,0.9333333333333333
21,0.020369595103531757,1800,0.007966845506711213,0.6134259678902543,0.4203835656047649,1.0
20,0.25031290754673263,1850,0.006814541462658957,0.4678724674634254,0.34038030565001154,0.95
22,0.43255616746177494,1850,0.006204863778093873,0.6161733654512866,0.44688217305748346,1.0
21,0.020369595103531757,1850,0.00982896376969118,0.6053563950774149,0.42617751794879993,1.0
23,0.6017172372957355,1850,0.005129530967672185,0.5184708909674265,0.3555672421945614,0.9166666666666666
20,0.25031290754673263,1900,0.008130355461003312,0.4834496637380005,0.3417560280824994,0.95
22,0.43255616746177494,1900,0.008252655788085945,0.6227383522886113,0.44808882608442085,1.0
23,0.6017172372957355,1900,0.007682917251757367,0.5282764148110659,0.36050656618010657,0.9166666666666666
21,0.020369595103531757,1900,0.01235047710624057,0.5741941242521323,0.4075420271382994,1.0
23,0.6017172372957355,1950,0.003969455507541297,0.5675183833015043,0.37883682730134105,0.9166666666666666
21,0.020369595103531757,1950,0.005082982717853282,0.5806418968025633,0.4066998207830536,1.0
20,0.25031290754673263,1950,0.008808366117433877,0.4821069244528114,0.3451241052647082,0.95
22,0.43255616746177494,1950,0.008114733950363566,0.646498243721919,0.4569072780022769,1.0
21,0.020369595103531757,2000,0.006667274399947665,0.5900091616175263,0.4088316443427312,1.0
20,0.25031290754673263,2000,0.013907167211154883,0.47448397641142687,0.34831614100036823,0.95
22,0.43255616746177494,2000,0.00802134526206339,0.6190560540361604,0.45304146082638447,1.0
23,0.6017172372957355,2000,0.007981642112120334,0.536048419660617,0.36892758584919877,0.9166666666666666
23,0.6017172372957355,2050,0.008070013714067558,0.4917341769338543,0.3423539707729732,0.9166666666666666
21,0.020369595103531757,2050,0.007541667030635532,0.5838001028423163,0.40961238357973107,1.0
20,0.25031290754673263,2050,0.014367127321723794,0.4848119547226212,0.35249171488132036,0.95
22,0.43255616746177494,2050,0.006478474663653298,0.6290352010946021,0.44842892156856246,1.0
22,0.43255616746177494,2100,0.00605402936920977,0.6360062743264846,0.4572549822551046,1.0
21,0.020369595103531757,2100,0.008140074865255238,0.6149526507197807,0.4198072658660809,1.0
20,0.25031290754673263,2100,0.008520364692299477,0.4546231240817359,0.3337779008791077,0.95
23,0.6017172372957355,2100,0.00884502581805469,0.5366714670943903,0.3638613929005965,0.9166666666666666
21,0.020369595103531757,2150,0.005487795604658335,0.6379789481294459,0.43958859334291156,1.0
23,0.6017172372957355,2150,0.006001857672358826,0.5616748374627696,0.3814468781618628,0.9166666666666666
22,0.43255616746177494,2150,0.006657670733189367,0.61218326252223,0.4473305361172381,1.0
20,0.25031290754673263,2150,0.006978344160028386,0.46009991788973603,0.3292224232829381,0.95
23,0.6017172372957355,2200,0.007579754052618277,0.5797072236995157,0.3934216429026206,0.9333333333333333
22,0.43255616746177494,2200,0.007170062884836719,0.6253063824405339,0.45133297973702685,1.0
21,0.020369595103531757,2200,0.008701035333492436,0.6381927392059702,0.44340607356321077,1.0
20,0.25031290754673263,2200,0.009513411994763151,0.4895154715648277,0.3409899838854896,0.95
20,0.25031290754673263,2250,0.010970829444623758,0.4732012623642278,0.3385402312619361,0.95
21,0.020369595103531757,2250,0.005736465601894303,0.609932215826774,0.42728795210527976,1.0
22,0.43255616746177494,2250,0.007131165097803341,0.6342720521700816,0.45102416617252405,1.0
23,0.6017172372957355,2250,0.006395747918645603,0.5542593388945732,0.38371586074652436,0.9333333333333333
20,0.25031290754673263,2300,0.011752488451192289,0.479666267619451,0.3410794109142966,0.95
21,0.020369595103531757,2300,0.01191896864295489,0.5767746314958268,0.4111856913514357,1.0
22,0.43255616746177494,2300,0.007492266002035315,0.654864588965724,0.46614410988724103,1.0
23,0.6017172372957355,2300,0.00839893290440394,0.5159924486178649,0.3531664823310591,0.9333333333333333
23,0.6017172372957355,2350,0.005529044551925418,0.5040676697322952,0.35665119095507886,0.95
20,0.25031290754673263,2350,0.01062608551086262,0.44438062477980267,0.3195255506684171,0.95
21,0.020369595103531757,2350,0.011107123022472265,0.584763211455345,0.40981821845257743,1.0
22,0.43255616746177494,2350,0.004822953618542558,0.6759445215637996,0.483070421157248,1.0
21,0.020369595103531757,2400,0.008894245621669896,0.5399601036262112,0.38631006744413443,1.0
22,0.43255616746177494,2400,0.009007697973508737,0.6260121214631434,0.45613293021545903,1.0
20,0.25031290754673263,2400,0.007401879050896968,0.4483516639152701,0.3168302399588112,0.95
23,0.6017172372957355,2400,0.00776115303797718,0.5149765295079469,0.35309875672556273,0.95
21,0.020369595103531757,2450,0.00853894129016884,0.5742365326321193,0.39879933045901583,1.0
22,0.43255616746177494,2450,0.006271122026887189,0.6288539373876675,0.45725850069164126,1.0
20,0.25031290754673263,2450,0.007908288318476623,0.4626037979738259,0.3351773728260075,0.95
23,0.6017172372957355,2450,0.006336952203966713,0.5092535233088817,0.3490883395624923,0.95
20,0.25031290754673263,2500,0.012939763468960438,0.44831390086107886,0.3182212568316614,0.95
23,0.6017172372957355,2500,0.005942324489526123,0.5338610404643862,0.3654797588609098,0.95
22,0.43255616746177494,2500,0.006543425751687486,0.6434925247139749,0.4613132233576251,1.0
21,0.020369595103531757,2500,0.010252316407227968,0.5513111116522775,0.3834929296268824,1.0
20,0.25031290754673263,2550,0.013030463343877,0.45609223534018695,0.3331794934493334,0.95
23,0.6017172372957355,2550,0.005174248058513918,0.5291796733274132,0.360467415771131,0.95
22,0.43255616746177494,2550,0.007765581632831769,0.6085404138136283,0.44871512813722947,1.0
21,0.020369595103531757,2550,0.009721064744367604,0.5749960595846982,0.3989426663155379,1.0
20,0.25031290754673263,2600,0.009135368367005268,0.4951095977780787,0.3539339099818955,0.95
23,0.6017172372957355,2600,0.009544263749564961,0.5001208342328373,0.3477682962596507,0.95
22,0.43255616746177494,2600,0.006791441951076545,0.6149504350353328,0.4434143775935714,1.0
21,0.020369595103531757,2600,0.011544735589099284,0.5697474106269653,0.39914679576134854,1.0
20,0.25031290754673263,2650,0.010001655528538036,0.4788511886583374,0.3381182885788886,0.95
21,0.020369595103531757,2650,0.00726944378737468,0.5635344590410967,0.3989340266980214,1.0
23,0.6017172372957355,2650,0.007771883773122551,0.5223991391488904,0.3583214822567837,0.95
22,0.43255616746177494,2650,0.008227788539014092,0.6479999752452908,0.4568412420179799,1.0
21,0.020369595103531757,2700,0.009189966852191629,0.5619271121220056,0.39700659960471146,1.0
22,0.43255616746177494,2700,0.005879797296312649,0.6012502425711441,0.4417802296431225,1.0
20,0.25031290754673263,2700,0.008442221917426778,0.4798291931109941,0.3377086374976637,0.95
23,0.6017172372957355,2700,0.00851885168073446,0.49797940533519264,0.34902919208237054,0.95
21,0.020369595103531757,2750,0.009014437303038194,0.57744184925771,0.39504153707695927,1.0
23,0.6017172372957355,2750,0.006255309984394958,0.497852703234736,0.34228226776111625,0.95
22,0.43255616746177494,2750,0.007288728265015101,0.6256674612798917,0.44737487121752434,1.0
20,0.25031290754673263,2750,0.00957434539757958,0.4734767564892485,0.3423020773872169,0.95
23,0.6017172372957355,2800,0.00891772681394572,0.5140940627564767,0.3552452905011481,0.95
22,0.43255616746177494,2800,0.007886721815367748,0.6080914649599606,0.44896136826152994,1.0
20,0.25031290754673263,2800,0.010189658289928299,0.49923441839490496,0.34886618112097995,0.95
21,0.020369595103531757,2800,0.009973751339362305,0.5875648899445144,0.4117150863052291,1.0
20,0.25031290754673263,2850,0.008928247864657669,0.45396019398757337,0.3314629337633242,0.95
21,0.020369595103531757,2850,0.0129246417535614,0.5793282673150021,0.39984733992824906,1.0
22,0.43255616746177494,2850,0.008650331489368612,0.6069917757920718,0.44031905109822794,1.0
23,0.6017172372957355,2850,0.007533398998065828,0.49934505518345734,0.349388905518934,0.95
22,0.43255616746177494,2900,0.00572514656276682,0.5858416744846735,0.42955656793733815,1.0
21,0.020369595103531757,2900,0.009725490880336043,0.5766445699534778,0.4037332006854316,1.0
20,0.25031290754673263,2900,0.006206834795558256,0.4845876919290428,0.34245574156086833,0.95
23,0.6017172372957355,2900,0.006420066421229706,0.5161837316203299,0.3483402643729131,0.95
20,0.25031290754673263,2950,0.008979311922504346,0.4867978991567127,0.3445819496864738,0.95
23,0.6017172372957355,2950,0.005065584366046961,0.5212523736986713,0.3575709371531237,0.95
22,0.43255616746177494,2950,0.007976544941488566,0.5836486116909841,0.42990316599262807,1.0
21,0.020369595103531757,2950,0.0077898609022837,0.5844557612640828,0.40320904265520846,1.0
24,0.5823063455477514,0,0.06288181425200814,0.249141681714621,0.17428439500909843,0.0
26,0.9340975413791678,0,0.05141188989424082,0.2916040213348768,0.17700555536709908,0.0
25,0.04311244859853436,0,0.05093958638939233,0.24022664692003473,0.15943628212126212,0.0
27,0.5748560372316843,0,0.05594236346607428,0.30209963235807785,0.20347179573091992,0.0
25,0.04311244859853436,50,0.013629561152434563,0.3715321023105622,0.24221723528374178,0.18333333333333332
26,0.9340975413791678,50,0.008697264664841518,0.3857318002429158,0.2803037082278444,0.2
24,0.5823063455477514,50,0.013698106280422975,0.3743400836376173,0.2732397601895965,0.35
27,0.5748560372316843,50,0.02417122778734956,0.44564509959256926,0.31308419759741096,0.48333333333333334
27,0.5748560372316843,100,0.016448169282280357,0.4952367159210072,0.35017244883050125,0.6666666666666666
24,0.5823063455477514,100,0.011389489680383908,0.3835754177487789,0.2743936255462678,0.36666666666666664
25,0.04311244859853436,100,0.005912453376996175,0.4447866390050608,0.29229510035970113,0.36666666666666664
26,0.9340975413791678,100,0.008466337118579498,0.5104724138879219,0.3447218872253419,0.55
27,0.5748560372316843,150,0.016242334784979447,0.4654327570902884,0.33389375092761286,0.7
25,0.04311244859853436,150,0.0063426167748147425,0.46343550652839194,0.31221825585802077,0.45
26,0.9340975413791678,150,0.005871912984263575,0.5465355818484547,0.37406232334757195,0.7333333333333333
24,0.5823063455477514,150,0.010004153339113715,0.426966534090085,0.30403731064121864,0.43333333333333335
27,0.5748560372316843,200,0.008486489787565494,0.5243882998956209,0.3561510671066456,0.7333333333333333
26,0.9340975413791678,200,0.005871605456403512,0.5644527090006994,0.38015589297822433,0.7833333333333333
25,0.04311244859853436,200,0.007661950891759946,0.44798094072867534,0.309999704167761,0.48333333333333334
24,0.5823063455477514,200,0.011909608009819491,0.4592121560737379,0.3201979899235567,0.4666666666666667
27,0.5748560372316843,250,0.009508754920646676,0.539848180962661,0.3751335884603651,0.8
24,0.5823063455477514,250,0.011614171280684637,0.41577161210374297,0.30146317083072083,0.5
26,0.9340975413791678,250,0.008229941479718762,0.543375316426699,0.37057256042934417,0.8
25,0.04311244859853436,250,0.005824593033374036,0.47980956989046514,0.32237011312015207,0.5333333333333333
26,0.9340975413791678,300,0.0065259044334308085,0.5251432428401598,0.35680663505172544,0.8
25,0.04311244859853436,300,0.005866100188501681,0.483602551270038,0.32748693826227476,0.6166666666666667
24,0.5823063455477514,300,0.00866906817423489,0.45897136335134014,0.3192042446649932,0.5333333333333333
27,0.5748560372316843,300,0.0067880963216516346,0.5397383279413829,0.37984201942810625,0.8333333333333334
24,0.5823063455477514,350,0.012136514564193478,0.42953169382087114,0.3119249783567389,0.5666666666666667
25,0.04311244859853436,350,0.005846731217213971,0.4853665639119666,0.33522290592474546,0.6166666666666667
26,0.9340975413791678,350,0.005763461944989734,0.5492582862936433,0.36858468935607325,0.8333333333333334
27,0.5748560372316843,350,0.005683850444775627,0.5551732849987088,0.38058726621420547,0.8833333333333333
26,0.9340975413791678,400,0.004816782399792929,0.5836790083069371,0.39351286028003424,0.8666666666666667
24,0.5823063455477514,400,0.009040532339226323,0.4729473263390673,0.33681814314633646,0.6
25,0.04311244859853436,400,0.005775127884066257,0.5325750524217192,0.35210388650230545,0.6333333333333333
27,0.5748560372316843,400,0.007794920464552265,0.512968608017175,0.36866703417606134,0.9
27,0.5748560372316843,450,0.013480992390429249,0.5122210392282124,0.3568509330517993,0.9
26,0.9340975413791678,450,0.004570923256107551,0.6249996233485042,0.4179029762765102,0.9166666666666666
24,0.5823063455477514,450,0.011709344703127183,0.46830526106365833,0.32783848284030553,0.6333333333333333
25,0.04311244859853436,450,0.006410728529381287,0.5242301922975128,0.35550687040155027,0.65
24,0.5823063455477514,500,0.009405325790699588,0.42884561541038857,0.3110980062293408,0.65
25,0.04311244859853436,500,0.00937838098038741,0.46396737053244314,0.32156422353143654,0.6666666666666666
26,0.9340975413791678,500,0.004237813095115167,0.6196441474014058,0.42023931132184167,0.9833333333333333
27,0.5748560372316843,500,0.008727353573497723,0.5055973307965304,0.35244880907229886,0.9
25,0.04311244859853436,550,0.00738217783762668,0.4358891055599453,0.30151001416435275,0.6666666666666666
26,0.9340975413791678,550,0.0067007614344397615,0.5906535265162449,0.40011469573461994,1.0
24,0.5823063455477514,550,0.009251966843669837,0.42280229607116837,0.30305348686455585,0.65
27,0.5748560372316843,550,0.008247864177996327,0.5020359689253715,0.35563513203691527,0.9
25,0.04311244859853436,600,0.013948687598983845,0.39563087810244985,0.28489543010476,0.6666666666666666
24,0.5823063455477514,600,0.007704228793455923,0.45701295997987673,0.32691492776021147,0.65
26,0.9340975413791678,600,0.0055965235703312865,0.5615994694488947,0.3852430967018493,1.0
27,0.5748560372316843,600,0.008023094051572015,0.5261435574602661,0.36123926750818103,0.9
24,0.5823063455477514,650,0.007475909122966027,0.40932846903267006,0.2870226655648336,0.65
27,0.5748560372316843,650,0.013061749306515321,0.5730280760340761,0.3935202153897529,0.9166666666666666
25,0.04311244859853436,650,0.013467243833931455,0.41031852644603506,0.2879686662318989,0.6666666666666666
26,0.9340975413791678,650,0.004053795127760055,0.5569064088077819,0.3779764808064272,1.0
24,0.5823063455477514,700,0.009502560583544109,0.4083683021968601,0.3051772905362578,0.65
25,0.04311244859853436,700,0.007707966059254104,0.44333855001073197,0.30531132341520256,0.6666666666666666
26,0.9340975413791678,700,0.005531870041519992,0.548842165449065,0.374179796933617,1.0
27,0.5748560372316843,700,0.02162469360107856,0.5704902618609557,0.4019284080887655,0.9333333333333333
24,0.5823063455477514,750,0.0077452057962737264,0.41100179260515113,0.2939206536676026,0.65
27,0.5748560372316843,750,0.00794639464639537,0.5898233352657768,0.4073373066090858,0.9333333333333333
25,0.04311244859853436,750,0.010327525209271674,0.4708480054414793,0.31612092899883115,0.6666666666666666
26,0.9340975413791678,750,0.0051398157036822035,0.5456121362556913,0.36850496871759864,1.0
24,0.5823063455477514,800,0.012517636473539255,0.44197809106820457,0.3118905934811843,0.65
25,0.04311244859853436,800,0.011078278622577757,0.4809671456699593,0.33018940359312576,0.7333333333333333
27,0.5748560372316843,800,0.011748056009516053,0.5857219654053443,0.40534604548836783,0.9333333333333333
26,0.9340975413791678,800,0.005823213646539908,0.5503335541198161,0.37156145330163654,1.0
26,0.9340975413791678,850,0.007555731249327694,0.5408231652017115,0.37303401895531746,1.0
25,0.04311244859853436,850,0.01329483095990135,0.48495311477520725,0.3319462580159222,0.7333333333333333
24,0.5823063455477514,850,0.009376129518827282,0.4242758418290332,0.3052097383023057,0.65
27,0.5748560372316843,850,0.008795040805519464,0.5607596278462178,0.3897621791610563,0.9333333333333333
25,0.04311244859853436,900,0.012824300149447992,0.46416969060813695,0.3237218262389083,0.75
27,0.5748560372316843,900,0.010594321318037137,0.5556938935307209,0.388213504994413,0.9333333333333333
26,0.9340975413791678,900,0.005218501427256927,0.5453583089985482,0.37324174225083395,1.0
24,0.5823063455477514,900,0.007161682034838459,0.40043518730975514,0.2967356439875418,0.65
27,0.5748560372316843,950,0.008202232159432618,0.5624132994826984,0.39275151583928025,0.9333333333333333
26,0.9340975413791678,950,0.006651349070361317,0.5524307231151133,0.375732625858479,1.0
24,0.5823063455477514,950,0.010960721215792677,0.4396277651933775,0.31045031832090014,0.65
25,0.04311244859853436,950,0.007236407368074425,0.47245438799586653,0.32469124409321387,0.7666666666666667
26,0.9340975413791678,1000,0.004585221747237975,0.5807824862024463,0.39087223630541323,1.0
24,0.5823063455477514,1000,0.01290908833000557,0.434953459582338,0.30499601119265,0.65
25,0.04311244859853436,1000,0.007316650747230998,0.44502037485737467,0.30823409362443294,0.7666666666666667
27,0.5748560372316843,1000,0.005133114363961154,0.5503031900532701,0.38574119282975877,0.9333333333333333
27,0.5748560372316843,1050,0.004528231936814011,0.5461274637386456,0.38779125747699666,0.9333333333333333
25,0.04311244859853436,1050,0.007590704791184379,0.43669279205344236,0.31059282361466956,0.7666666666666667
24,0.5823063455477514,1050,0.006070697846290562,0.4454160009201338,0.31617319256221854,0.65
26,0.9340975413791678,1050,0.005649190882721814,0.5563841245623411,0.3850961284339819,1.0
27,0.5748560372316843,1100,0.007200684007052595,0.6002405319927397,0.4126954115878723,0.9333333333333333
24,0.5823063455477514,1100,0.008978593097923709,0.4715349329509609,0.3243622953116699,0.6666666666666666
25,0.04311244859853436,1100,0.006429586450553852,0.43802007861620285,0.29824423090562396,0.7666666666666667
26,0.9340975413791678,1100,0.006099168187100719,0.528832704837133,0.37114145231125767,1.0
26,0.9340975413791678,1150,0.006820313281069757,0.5256609135383343,0.3688348787154334,1.0
27,0.5748560372316843,1150,0.013388549590937455,0.573041680401338,0.4070345546530459,0.9333333333333333
25,0.04311244859853436,1150,0.007444433982367067,0.4358990601748726,0.29788776225935837,0.7666666666666667
24,0.5823063455477514,1150,0.011793949913090677,0.445971861889902,0.32370206488669784,0.6833333333333333
25,0.04311244859853436,1200,0.006470138025096979,0.43488310372378935,0.29661370204465237,0.7666666666666667
24,0.5823063455477514,1200,0.008398444422635766,0.4563968282037828,0.32824195925413496,0.7166666666666667
