id_exp,seed,nb_fake_news,step,polarisation,mean_intention,rate_adoption
40,0.059002873740611195,0,300,0.00678173238628035,0.5676171258017533,0.9
43,0.3864580983054944,0,300,0.00987862239063238,0.4974816165972503,0.65
41,0.8810771858541793,0,300,0.010591567811938103,0.484557150332255,0.85
40,0.059002873740611195,0,350,0.010887224892040972,0.5424109884243472,0.9
43,0.3864580983054944,0,350,0.006343407294531956,0.5307315878092417,0.6833333333333333
41,0.8810771858541793,0,350,0.008785892231928624,0.45943275459348315,0.85
42,0.47456651507068826,0,350,0.007455623874326597,0.5804356189839842,0.9833333333333333
42,0.47456651507068826,0,400,0.006622412809679027,0.5891270870795579,0.9833333333333333
40,0.059002873740611195,0,400,0.008775107645932732,0.5570784346010806,0.9333333333333333
43,0.3864580983054944,0,400,0.009841249468041003,0.5029999084213761,0.7333333333333333
41,0.8810771858541793,0,400,0.009783295034272213,0.4857816978728648,0.85
43,0.3864580983054944,0,450,0.012584996507545297,0.45892686653578896,0.7333333333333333
40,0.059002873740611195,0,450,0.008433452597840365,0.5779680876083159,0.9666666666666667
42,0.47456651507068826,0,450,0.005125668558002217,0.6347663532756121,1.0
41,0.8810771858541793,0,450,0.010379092857921235,0.49495803428783,0.85
41,0.8810771858541793,0,500,0.008449184807115187,0.4995212524126585,0.8666666666666667
43,0.3864580983054944,0,500,0.010234886184455495,0.44648641418921914,0.7333333333333333
40,0.059002873740611195,0,500,0.011098615842146772,0.5889545031551043,0.9666666666666667
42,0.47456651507068826,0,500,0.006260427114033095,0.6379186169603411,1.0
41,0.8810771858541793,0,550,0.008532999078275113,0.48311984121559093,0.9
40,0.059002873740611195,0,550,0.006244663136886558,0.5953148482050736,0.9666666666666667
42,0.47456651507068826,0,550,0.004284898871862422,0.6410131813506771,1.0
43,0.3864580983054944,0,550,0.01021512621498528,0.4835414391161868,0.7333333333333333
40,0.059002873740611195,0,600,0.008129649433765302,0.5600352220251879,0.9666666666666667
43,0.3864580983054944,0,600,0.009381945006764352,0.5075856504012735,0.75
41,0.8810771858541793,0,600,0.008051116420979618,0.43597856449159306,0.9
42,0.47456651507068826,0,600,0.0045788425692503,0.6261638813801763,1.0
40,0.059002873740611195,0,650,0.008695204368087007,0.5547692972935645,0.9666666666666667
41,0.8810771858541793,0,650,0.006930625117300555,0.4733310236665759,0.9
43,0.3864580983054944,0,650,0.010258682505908818,0.47483872005210925,0.75
42,0.47456651507068826,0,650,0.006538518145506991,0.5900052007742467,1.0
41,0.8810771858541793,0,700,0.008582877126782266,0.5011665720679311,0.9
42,0.47456651507068826,0,700,0.005329945729916956,0.649508610794852,1.0
40,0.059002873740611195,0,700,0.006906315386585933,0.5804416347272209,0.9666666666666667
43,0.3864580983054944,0,700,0.012089445215188942,0.4564601849920868,0.75
40,0.059002873740611195,0,750,0.01433767426180084,0.5296481379156046,0.9666666666666667
41,0.8810771858541793,0,750,0.011553487187385997,0.5040459804352914,0.9
42,0.47456651507068826,0,750,0.0041958506664975664,0.6159801299028219,1.0
43,0.3864580983054944,0,750,0.010407307004936762,0.4679425821922393,0.75
43,0.3864580983054944,0,800,0.0077116638083715066,0.4555103151658625,0.75
42,0.47456651507068826,0,800,0.01048031837098427,0.5919948352888424,1.0
40,0.059002873740611195,0,800,0.008926513644370108,0.5779704461011953,0.9666666666666667
41,0.8810771858541793,0,800,0.008482987800179633,0.5266335400956017,0.9166666666666666
43,0.3864580983054944,0,850,0.010162755609780817,0.4639612467580119,0.75
42,0.47456651507068826,0,850,0.006748413147308336,0.5988331174137579,1.0
40,0.059002873740611195,0,850,0.008782863563043444,0.5803062521468759,0.9666666666666667
41,0.8810771858541793,0,850,0.009307993165383081,0.5060132356736321,0.9333333333333333
41,0.8810771858541793,0,900,0.008684829591202547,0.4806329539554789,0.9333333333333333
42,0.47456651507068826,0,900,0.008479833353098765,0.5765089844303937,1.0
43,0.3864580983054944,0,900,0.009332372767793414,0.4303209695716688,0.75
40,0.059002873740611195,0,900,0.010792463529387687,0.5705063082202702,0.9666666666666667
43,0.3864580983054944,0,950,0.010558893274575628,0.4494799235598668,0.75
42,0.47456651507068826,0,950,0.008834595745571112,0.5754664288378645,1.0
41,0.8810771858541793,0,950,0.005102198301046161,0.5086688916002421,0.9833333333333333
40,0.059002873740611195,0,950,0.00618974486549385,0.6075567536326532,0.9666666666666667
43,0.3864580983054944,0,1000,0.00833305632965803,0.4561678071914446,0.75
40,0.059002873740611195,0,1000,0.004553754750423017,0.6554554733459945,0.9833333333333333
41,0.8810771858541793,0,1000,0.006833692749670435,0.5124745109210562,0.9833333333333333
42,0.47456651507068826,0,1000,0.005593528934593795,0.591490885298396,1.0
42,0.47456651507068826,0,1050,0.005412149960299896,0.596848022730548,1.0
41,0.8810771858541793,0,1050,0.007447159298237529,0.45722517108451277,0.9833333333333333
40,0.059002873740611195,0,1050,0.009219158477325143,0.6219567806621509,1.0
43,0.3864580983054944,0,1050,0.012386688259761053,0.4775847284040203,0.75
40,0.059002873740611195,0,1100,0.007907060686099079,0.6214610744963321,1.0
43,0.3864580983054944,0,1100,0.008640491235376102,0.4789159976359102,0.75
41,0.8810771858541793,0,1100,0.009700318659474544,0.43656855332630146,0.9833333333333333
42,0.47456651507068826,0,1100,0.007446505463557086,0.5926421153066962,1.0
43,0.3864580983054944,0,1150,0.008493348174826007,0.4380759072718505,0.75
41,0.8810771858541793,0,1150,0.0069374518758957135,0.4767927201283847,0.9833333333333333
40,0.059002873740611195,0,1150,0.005586250643553624,0.6310541293703811,1.0
42,0.47456651507068826,0,1150,0.011583709612291677,0.5628959476915321,1.0
41,0.8810771858541793,0,1200,0.007459390847082593,0.5278905369198484,0.9833333333333333
43,0.3864580983054944,0,1200,0.007739082746335292,0.42121777066540644,0.75
40,0.059002873740611195,0,1200,0.006630913075939697,0.5756205139132434,1.0
42,0.47456651507068826,0,1200,0.00740866346998365,0.5744087349744981,1.0
40,0.059002873740611195,0,1250,0.008767654566866356,0.5638722893119739,1.0
43,0.3864580983054944,0,1250,0.008696775736993496,0.4416922804542862,0.75
41,0.8810771858541793,0,1250,0.009206367397981282,0.5139659508667432,0.9833333333333333
42,0.47456651507068826,0,1250,0.0077768694871207435,0.5910569909284639,1.0
40,0.059002873740611195,0,1300,0.009341600925428711,0.5742549270340778,1.0
41,0.8810771858541793,0,1300,0.011015201164249233,0.45598746741754825,0.9833333333333333
43,0.3864580983054944,0,1300,0.00947036373344399,0.48130865425480823,0.75
42,0.47456651507068826,0,1300,0.007558100932790386,0.569746274783413,1.0
40,0.059002873740611195,0,1350,0.013702638906547278,0.5597981740988981,1.0
43,0.3864580983054944,0,1350,0.007707994019777752,0.5176998147679291,0.75
42,0.47456651507068826,0,1350,0.0056913528737332335,0.5922491189074343,1.0
41,0.8810771858541793,0,1350,0.006894139442873802,0.48145214517747875,0.9833333333333333
43,0.3864580983054944,0,1400,0.009183984697423295,0.5142000508428252,0.75
40,0.059002873740611195,0,1400,0.009767618534519388,0.5564632605234606,1.0
42,0.47456651507068826,0,1400,0.007053857685213159,0.6149962127225788,1.0
41,0.8810771858541793,0,1400,0.009320513824061627,0.4615685182734531,0.9833333333333333
40,0.059002873740611195,0,1450,0.007887794163970913,0.5668987098574095,1.0
42,0.47456651507068826,0,1450,0.012012306934406887,0.5905481740354112,1.0
41,0.8810771858541793,0,1450,0.007369383969892674,0.4570169415359618,0.9833333333333333
43,0.3864580983054944,0,1450,0.007536377254110581,0.49307559007782176,0.75
40,0.059002873740611195,0,1500,0.011361979926295479,0.5723353719425932,1.0
43,0.3864580983054944,0,1500,0.011381440459309234,0.47603412104714377,0.75
42,0.47456651507068826,0,1500,0.005748641028627333,0.6036443148595796,1.0
41,0.8810771858541793,0,1500,0.012973582082392186,0.4794451201625383,0.9833333333333333
41,0.8810771858541793,0,1550,0.005710357919920407,0.4902495828688137,1.0
42,0.47456651507068826,0,1550,0.007880991332316428,0.5661195373305559,1.0
40,0.059002873740611195,0,1550,0.015466231953645949,0.5395886522587248,1.0
43,0.3864580983054944,0,1550,0.00683818123421741,0.4935827155339617,0.7666666666666667
41,0.8810771858541793,0,1600,0.0067098971469863565,0.4605346082741926,1.0
40,0.059002873740611195,0,1600,0.011456199402868504,0.5145184279112772,1.0
42,0.47456651507068826,0,1600,0.008427159417656394,0.5725754039074352,1.0
43,0.3864580983054944,0,1600,0.013830062193581332,0.5001543997160859,0.7666666666666667
41,0.8810771858541793,0,1650,0.0058847544013830915,0.5179782579091884,1.0
42,0.47456651507068826,0,1650,0.00711447739861627,0.5601168530444883,1.0
40,0.059002873740611195,0,1650,0.007951644561900931,0.5675058991310168,1.0
43,0.3864580983054944,0,1650,0.008398698623591426,0.4576089512794013,0.7833333333333333
40,0.059002873740611195,0,1700,0.012169390949636748,0.5835419255897439,1.0
43,0.3864580983054944,0,1700,0.010847153932973877,0.45224929640449835,0.7833333333333333
41,0.8810771858541793,0,1700,0.009349184252132133,0.5237043582536097,1.0
42,0.47456651507068826,0,1700,0.006306232481600188,0.5882889647939844,1.0
40,0.059002873740611195,0,1750,0.01057414100722693,0.5482671069198494,1.0
43,0.3864580983054944,0,1750,0.0072936078946167545,0.46294300921878334,0.7833333333333333
42,0.47456651507068826,0,1750,0.00679174183144002,0.5856439346591275,1.0
41,0.8810771858541793,0,1750,0.005885207104068985,0.504259707006912,1.0
43,0.3864580983054944,0,1800,0.006040987774485751,0.48060364622288365,0.7833333333333333
42,0.47456651507068826,0,1800,0.004850680951015885,0.601131629787139,1.0
41,0.8810771858541793,0,1800,0.006881289574635495,0.48730821670459196,1.0
40,0.059002873740611195,0,1800,0.01125148648229167,0.5303033078710367,1.0
40,0.059002873740611195,0,1850,0.007850675776865176,0.5801697274376487,1.0
42,0.47456651507068826,0,1850,0.004572122116462677,0.6162225368161178,1.0
43,0.3864580983054944,0,1850,0.009626355070026859,0.5032396806688842,0.7833333333333333
41,0.8810771858541793,0,1850,0.006723361898860133,0.4831983854016776,1.0
40,0.059002873740611195,0,1900,0.008460242045744608,0.5659548545171571,1.0
43,0.3864580983054944,0,1900,0.007484753418920589,0.4934077523512041,0.7833333333333333
41,0.8810771858541793,0,1900,0.008754606747806837,0.44571348665696553,1.0
42,0.47456651507068826,0,1900,0.0058430708490653715,0.6002841409815933,1.0
40,0.059002873740611195,0,1950,0.007835308886824446,0.5629319407815694,1.0
43,0.3864580983054944,0,1950,0.007718281385219237,0.47643778807450315,0.7833333333333333
41,0.8810771858541793,0,1950,0.009492084363422974,0.4957792414576491,1.0
42,0.47456651507068826,0,1950,0.004053407844045022,0.6174517316748569,1.0
40,0.059002873740611195,0,2000,0.010965334488687363,0.5678997263251857,1.0
41,0.8810771858541793,0,2000,0.0060008729432919124,0.4871135060357892,1.0
43,0.3864580983054944,0,2000,0.010578758301715549,0.436576259320645,0.7833333333333333
42,0.47456651507068826,0,2000,0.005375681805085252,0.6502582259070875,1.0
41,0.8810771858541793,0,2050,0.007311237739431678,0.4638423451774839,1.0
40,0.059002873740611195,0,2050,0.011175829195391613,0.5495216230605094,1.0
42,0.47456651507068826,0,2050,0.004447648888940169,0.6743427834605423,1.0
43,0.3864580983054944,0,2050,0.009617469464612472,0.48348344330500925,0.7833333333333333
43,0.3864580983054944,0,2100,0.010077764996778003,0.45503135993446453,0.7833333333333333
42,0.47456651507068826,0,2100,0.004166189538962914,0.6773659328467789,1.0
41,0.8810771858541793,0,2100,0.010429171833120577,0.4715994617279774,1.0
40,0.059002873740611195,0,2100,0.012859680296373533,0.5460091931023227,1.0
40,0.059002873740611195,0,2150,0.009257834365667428,0.5701082670567542,1.0
43,0.3864580983054944,0,2150,0.008736590995367138,0.44731702239412935,0.7833333333333333
41,0.8810771858541793,0,2150,0.0111442091355194,0.4633490142049628,1.0
42,0.47456651507068826,0,2150,0.005692708861878023,0.6650564918835101,1.0
43,0.3864580983054944,0,2200,0.009489711536377378,0.3730597453964297,0.7833333333333333
41,0.8810771858541793,0,2200,0.007941495298458168,0.4889625942489759,1.0
40,0.059002873740611195,0,2200,0.008769875615476335,0.5676426538790411,1.0
42,0.47456651507068826,0,2200,0.007329102245005567,0.6535053636357463,1.0
41,0.8810771858541793,0,2250,0.009644414766871575,0.42432940596284197,1.0
40,0.059002873740611195,0,2250,0.010376409791935777,0.5725758132560733,1.0
43,0.3864580983054944,0,2250,0.010355671937273273,0.45147386624357566,0.7833333333333333
42,0.47456651507068826,0,2250,0.005925787771694852,0.6274871106593537,1.0
40,0.059002873740611195,0,2300,0.011038391644987065,0.5395932505993678,1.0
42,0.47456651507068826,0,2300,0.00655587719870601,0.6264364230663606,1.0
41,0.8810771858541793,0,2300,0.008537606708499705,0.5184118473093932,1.0
43,0.3864580983054944,0,2300,0.010101139717585535,0.4927589285302467,0.7833333333333333
41,0.8810771858541793,0,2350,0.005716110904060339,0.532488821116306,1.0
43,0.3864580983054944,0,2350,0.011750405209002803,0.4568021615205529,0.7833333333333333
40,0.059002873740611195,0,2350,0.009213547936201803,0.5881710925174718,1.0
42,0.47456651507068826,0,2350,0.005266571035019474,0.651575767629954,1.0
42,0.47456651507068826,0,2400,0.00529504363851123,0.664998930057373,1.0
40,0.059002873740611195,0,2400,0.01386724576845077,0.5574004932144392,1.0
41,0.8810771858541793,0,2400,0.004917295271318631,0.5403548541783595,1.0
43,0.3864580983054944,0,2400,0.008318902448514071,0.4952735180541049,0.7833333333333333
40,0.059002873740611195,0,2450,0.011954919898381728,0.5531443601639768,1.0
42,0.47456651507068826,0,2450,0.005360150154676781,0.6674608492869908,1.0
41,0.8810771858541793,0,2450,0.006468789021946688,0.5153727308986755,1.0
43,0.3864580983054944,0,2450,0.011478726936088231,0.4562503547770502,0.7833333333333333
41,0.8810771858541793,0,2500,0.008823964661817592,0.4706145173695078,1.0
43,0.3864580983054944,0,2500,0.011213434255598976,0.46064420860922156,0.8
40,0.059002873740611195,0,2500,0.005808481555169053,0.552005421952502,1.0
42,0.47456651507068826,0,2500,0.00479433750282555,0.6393756960798844,1.0
43,0.3864580983054944,0,2550,0.008596293693485028,0.464902608552163,0.8
40,0.059002873740611195,0,2550,0.009966330865881882,0.5644129514708747,1.0
42,0.47456651507068826,0,2550,0.004078968179954252,0.6510075546983404,1.0
41,0.8810771858541793,0,2550,0.010055895617873343,0.4341606935472952,1.0
41,0.8810771858541793,0,2600,0.008395704869859254,0.4471853947888782,1.0
42,0.47456651507068826,0,2600,0.005358336200224084,0.6337474577494054,1.0
43,0.3864580983054944,0,2600,0.008471531985463639,0.4418732267456254,0.8
40,0.059002873740611195,0,2600,0.01035414025848613,0.5528342556068634,1.0
41,0.8810771858541793,0,2650,0.009889618896951526,0.44883448114532626,1.0
40,0.059002873740611195,0,2650,0.014117932836818005,0.5227052779073962,1.0
43,0.3864580983054944,0,2650,0.008816523113414883,0.4327319044778281,0.8
42,0.47456651507068826,0,2650,0.005186551147190429,0.6211632230364741,1.0
41,0.8810771858541793,0,2700,0.006808865117992257,0.4949268222182455,1.0
40,0.059002873740611195,0,2700,0.008564370257722874,0.577233312885987,1.0
42,0.47456651507068826,0,2700,0.007246367215704768,0.6367820075949272,1.0
43,0.3864580983054944,0,2700,0.007048655136495024,0.47332052604957986,0.8
40,0.059002873740611195,0,2750,0.011886945534180073,0.5846564310765898,1.0
42,0.47456651507068826,0,2750,0.004846355900145094,0.6695805544591319,1.0
41,0.8810771858541793,0,2750,0.0078338023615419,0.48905581388210534,1.0
43,0.3864580983054944,0,2750,0.009675480500590495,0.4614040539119412,0.8
42,0.47456651507068826,0,2800,0.006039001271614767,0.668152158761769,1.0
40,0.059002873740611195,0,2800,0.011433179470467436,0.5727699548588331,1.0
41,0.8810771858541793,0,2800,0.006945403366370985,0.522366923412583,1.0
43,0.3864580983054944,0,2800,0.009644870629948385,0.48500615285287085,0.8
43,0.3864580983054944,0,2850,0.009842036894840171,0.46843944243773394,0.8
40,0.059002873740611195,0,2850,0.009610159332111555,0.5548543591902273,1.0
42,0.47456651507068826,0,2850,0.006440330568856362,0.6195371430291395,1.0
41,0.8810771858541793,0,2850,0.00623598513228409,0.5073432225784128,1.0
42,0.47456651507068826,0,2900,0.008681450059875084,0.6293956678914978,1.0
43,0.3864580983054944,0,2900,0.008085467111337915,0.42696156837792215,0.8
40,0.059002873740611195,0,2900,0.013811433238715453,0.5766310087506105,1.0
41,0.8810771858541793,0,2900,0.007395586268753538,0.49037505644050844,1.0
42,0.47456651507068826,0,2950,0.004623089008517273,0.6680109312308198,1.0
43,0.3864580983054944,0,2950,0.008500633264403975,0.42750278616977727,0.8
41,0.8810771858541793,0,2950,0.005741890870980004,0.48512670171820893,1.0
40,0.059002873740611195,0,2950,0.007408520804275375,0.5607693677605877,1.0
45,0.6489847812319279,0,0,0.06271001728461215,0.27465839663953,0.0
46,0.0774280665079714,0,0,0.06046090987199299,0.27371493838847005,0.0
44,0.2743358577645124,0,0,0.06099567276778428,0.27971127673292534,0.0
47,0.021986141033351614,0,0,0.0631451067636492,0.24998656619390902,0.0
45,0.6489847812319279,0,50,0.011072881605404143,0.4597610540155489,0.4
44,0.2743358577645124,0,50,0.02519262264478569,0.4662908098790052,0.48333333333333334
47,0.021986141033351614,0,50,0.01959788085195384,0.4935828960777042,0.5166666666666667
46,0.0774280665079714,0,50,0.021478087542592478,0.37820047248893457,0.31666666666666665
47,0.021986141033351614,0,100,0.010931370707608655,0.5739531139729604,0.7333333333333333
46,0.0774280665079714,0,100,0.018174067715651818,0.47239152125295575,0.43333333333333335
45,0.6489847812319279,0,100,0.007828427926930094,0.5101287437800184,0.5666666666666667
44,0.2743358577645124,0,100,0.011069619738473006,0.48100262441769265,0.55
47,0.021986141033351614,0,150,0.006789168964707703,0.6004698334755554,0.8
45,0.6489847812319279,0,150,0.00814660830458471,0.5184680666803803,0.7
44,0.2743358577645124,0,150,0.010559436364017676,0.4896261025748164,0.75
46,0.0774280665079714,0,150,0.01023421282181133,0.5188898325412148,0.6166666666666667
47,0.021986141033351614,0,200,0.00896858423285376,0.5632108888765257,0.8
44,0.2743358577645124,0,200,0.008950872215406318,0.5190506856802976,0.8
46,0.0774280665079714,0,200,0.015057491958187277,0.5055524551004902,0.6833333333333333
45,0.6489847812319279,0,200,0.00935952069485853,0.521943834528063,0.75
44,0.2743358577645124,0,250,0.006319399547085652,0.4901753123680584,0.8333333333333334
46,0.0774280665079714,0,250,0.010091738656577939,0.5319746466639096,0.7
45,0.6489847812319279,0,250,0.008979724327884442,0.4806973315156985,0.7666666666666667
47,0.021986141033351614,0,250,0.008590544977408751,0.5497210294030341,0.8
44,0.2743358577645124,0,300,0.005444965499531262,0.5514209651896863,0.85
45,0.6489847812319279,0,300,0.008622509281770354,0.4672340685984643,0.8
47,0.021986141033351614,0,300,0.009512657038095614,0.5633502804380414,0.8
46,0.0774280665079714,0,300,0.010557906312037374,0.503117389172621,0.7333333333333333
44,0.2743358577645124,0,350,0.006682219036466836,0.5666776545295114,0.8833333333333333
46,0.0774280665079714,0,350,0.010809102230149682,0.5410910692782938,0.75
47,0.021986141033351614,0,350,0.01066353635657632,0.6149301224471664,0.9
45,0.6489847812319279,0,350,0.006908043610299503,0.5018350837052925,0.8333333333333334
44,0.2743358577645124,0,400,0.009771224452470795,0.5354566720138106,0.8833333333333333
45,0.6489847812319279,0,400,0.008483310956442407,0.4991205296162583,0.8333333333333334
46,0.0774280665079714,0,400,0.009683840629655424,0.5273916134206781,0.8166666666666667
47,0.021986141033351614,0,400,0.006792475307478146,0.6095609438310127,0.9166666666666666
45,0.6489847812319279,0,450,0.008693839494660578,0.4683364568210935,0.8333333333333334
46,0.0774280665079714,0,450,0.011389225168734127,0.5802839269102537,0.8666666666666667
44,0.2743358577645124,0,450,0.007559697811731405,0.49692550743869596,0.8833333333333333
47,0.021986141033351614,0,450,0.009074904988817436,0.6182123364427878,0.9333333333333333
47,0.021986141033351614,0,500,0.01186677031176242,0.5898504777054766,0.95
46,0.0774280665079714,0,500,0.009424588452617707,0.5528242476378764,0.8666666666666667
45,0.6489847812319279,0,500,0.009099130415040383,0.47418519187121944,0.8666666666666667
44,0.2743358577645124,0,500,0.0077092977348356675,0.4862580095389275,0.8833333333333333
45,0.6489847812319279,0,550,0.008639258585079704,0.47768224579354623,0.8666666666666667
47,0.021986141033351614,0,550,0.0125900630446445,0.589605607965196,0.95
44,0.2743358577645124,0,550,0.007256107341304517,0.5322299355948252,0.9
46,0.0774280665079714,0,550,0.010149096743907963,0.5388004459467192,0.8666666666666667
44,0.2743358577645124,0,600,0.01000861184336945,0.5142486453748487,0.9
45,0.6489847812319279,0,600,0.01489801402084359,0.4817345888467418,0.8666666666666667
47,0.021986141033351614,0,600,0.01610836031008656,0.5801287240692132,0.95
46,0.0774280665079714,0,600,0.011338884648857631,0.521413278668002,0.8666666666666667
47,0.021986141033351614,0,650,0.011510521096891222,0.596343001283128,0.95
46,0.0774280665079714,0,650,0.008726247620096893,0.5359595797545043,0.8666666666666667
44,0.2743358577645124,0,650,0.0069041315178016895,0.4990910527681129,0.9
45,0.6489847812319279,0,650,0.009411156729221212,0.4806941360672671,0.8833333333333333
44,0.2743358577645124,0,700,0.01161548616799138,0.4929602398431184,0.9
46,0.0774280665079714,0,700,0.009682255852172156,0.49069025319074694,0.8666666666666667
45,0.6489847812319279,0,700,0.008651837775242173,0.4839113934437406,0.8833333333333333
47,0.021986141033351614,0,700,0.01157771842694385,0.5902562668143158,0.95
47,0.021986141033351614,0,750,0.010252145686709091,0.6073077775639989,0.9666666666666667
46,0.0774280665079714,0,750,0.01732953223201641,0.47032776610299554,0.8666666666666667
44,0.2743358577645124,0,750,0.011237349813157332,0.46474755996039724,0.9
45,0.6489847812319279,0,750,0.0059941147527191605,0.5355880404812239,0.8833333333333333
45,0.6489847812319279,0,800,0.007332192075240269,0.5401662451246377,0.8833333333333333
44,0.2743358577645124,0,800,0.007617549690708087,0.4666884616375728,0.9
47,0.021986141033351614,0,800,0.008272876091452459,0.5863403196305643,0.9666666666666667
46,0.0774280665079714,0,800,0.008022532359552205,0.5184914240788437,0.8666666666666667
44,0.2743358577645124,0,850,0.009439122944538155,0.502666680044764,0.9
47,0.021986141033351614,0,850,0.010055628951509393,0.5907249661488956,0.9666666666666667
45,0.6489847812319279,0,850,0.007494843033239702,0.5003732459009548,0.8833333333333333
46,0.0774280665079714,0,850,0.011850331739801647,0.50484954361833,0.8666666666666667
44,0.2743358577645124,0,900,0.008881330117374341,0.5415967339171076,0.9
45,0.6489847812319279,0,900,0.008426654613678369,0.5173914199915648,0.8833333333333333
46,0.0774280665079714,0,900,0.007740810881866119,0.4860162443713401,0.8666666666666667
47,0.021986141033351614,0,900,0.01052774481559974,0.5563844545751111,0.9666666666666667
46,0.0774280665079714,0,950,0.00887830308271232,0.477281662706609,0.8666666666666667
47,0.021986141033351614,0,950,0.010437357467836745,0.5480195440229474,0.9666666666666667
44,0.2743358577645124,0,950,0.011787791080696516,0.5069462809094212,0.9166666666666666
45,0.6489847812319279,0,950,0.007898332467894849,0.5119035573574316,0.8833333333333333
44,0.2743358577645124,0,1000,0.007063529303771206,0.49434282388591544,0.9166666666666666
46,0.0774280665079714,0,1000,0.012623576813853172,0.46128793790055667,0.8666666666666667
45,0.6489847812319279,0,1000,0.009496075249209273,0.4430384158422642,0.8833333333333333
47,0.021986141033351614,0,1000,0.009958755393445205,0.5884196201382668,0.9666666666666667
46,0.0774280665079714,0,1050,0.01751460679896902,0.4744644200452103,0.8666666666666667
47,0.021986141033351614,0,1050,0.008709077642024185,0.5587608320360317,0.9666666666666667
44,0.2743358577645124,0,1050,0.011534376508421457,0.49008619475713094,0.9166666666666666
45,0.6489847812319279,0,1050,0.005940214391812729,0.4748562750901048,0.8833333333333333
45,0.6489847812319279,0,1100,0.006746793348845936,0.4938332891463357,0.8833333333333333
46,0.0774280665079714,0,1100,0.01068405795050106,0.49349328490481525,0.8666666666666667
47,0.021986141033351614,0,1100,0.009525805780968124,0.5553884810712967,0.9666666666666667
44,0.2743358577645124,0,1100,0.009331927200905213,0.5250946212821631,0.9166666666666666
44,0.2743358577645124,0,1150,0.008938565054779614,0.5190562964692078,0.9333333333333333
45,0.6489847812319279,0,1150,0.00820066033636468,0.4923904635545369,0.8833333333333333
46,0.0774280665079714,0,1150,0.013626399558259072,0.4900050534087106,0.8666666666666667
47,0.021986141033351614,0,1150,0.009178977235134974,0.5731039064600736,0.9666666666666667
44,0.2743358577645124,0,1200,0.008046756511271845,0.5232530444730245,0.9333333333333333
45,0.6489847812319279,0,1200,0.005025263386965559,0.4441830326898892,0.8833333333333333
47,0.021986141033351614,0,1200,0.0052867988347851435,0.5985304716225616,0.9666666666666667
46,0.0774280665079714,0,1200,0.013568460495266662,0.5002973679035126,0.8666666666666667
44,0.2743358577645124,0,1250,0.011106507307833371,0.4899991159227134,0.9333333333333333
45,0.6489847812319279,0,1250,0.011123083876625483,0.4658669314826165,0.8833333333333333
46,0.0774280665079714,0,1250,0.01734313470199599,0.5138293112579695,0.8666666666666667
47,0.021986141033351614,0,1250,0.010422493023067395,0.5733417563404645,0.9666666666666667
47,0.021986141033351614,0,1300,0.008305248646475768,0.5616700221633448,0.9666666666666667
46,0.0774280665079714,0,1300,0.01706425413117574,0.4807574915552303,0.8666666666666667
45,0.6489847812319279,0,1300,0.0082189624794114,0.48418228072674263,0.8833333333333333
44,0.2743358577645124,0,1300,0.015115762034698508,0.49738078562635235,0.9333333333333333
44,0.2743358577645124,0,1350,0.014493315915742063,0.46897056725407726,0.9333333333333333
47,0.021986141033351614,0,1350,0.006505081729535239,0.5456742985835097,0.9666666666666667
46,0.0774280665079714,0,1350,0.012458990114849543,0.47496323698937537,0.8666666666666667
45,0.6489847812319279,0,1350,0.007114117649511936,0.46815449517362634,0.8833333333333333
44,0.2743358577645124,0,1400,0.012135777954548663,0.48682612083577487,0.9333333333333333
45,0.6489847812319279,0,1400,0.010055200240464442,0.47669029681234043,0.8833333333333333
46,0.0774280665079714,0,1400,0.010345186637700125,0.48847155721169533,0.8666666666666667
47,0.021986141033351614,0,1400,0.008418065965139769,0.5590398564715832,0.9666666666666667
46,0.0774280665079714,0,1450,0.011426928268390469,0.5265878464411589,0.8666666666666667
45,0.6489847812319279,0,1450,0.010229855145125701,0.4678102729338631,0.8833333333333333
47,0.021986141033351614,0,1450,0.008528357956502254,0.5728041185574889,0.9666666666666667
44,0.2743358577645124,0,1450,0.011588445369478725,0.4595747968807717,0.9333333333333333
46,0.0774280665079714,0,1500,0.012598635450079707,0.5071574427831834,0.8666666666666667
45,0.6489847812319279,0,1500,0.007574082330673694,0.4657354705576298,0.8833333333333333
44,0.2743358577645124,0,1500,0.011623052037697508,0.5164797875095882,0.9333333333333333
47,0.021986141033351614,0,1500,0.00967278028833418,0.5923346348578807,0.9666666666666667
45,0.6489847812319279,0,1550,0.007338710872476637,0.43313622706255067,0.8833333333333333
46,0.0774280665079714,0,1550,0.013653194428954891,0.497927615141893,0.8666666666666667
47,0.021986141033351614,0,1550,0.011647070999264696,0.5864727159969346,0.9666666666666667
44,0.2743358577645124,0,1550,0.008007836976179006,0.492577995791982,0.9333333333333333
45,0.6489847812319279,0,1600,0.007403392580301232,0.4797524699844364,0.8833333333333333
47,0.021986141033351614,0,1600,0.007512921931006785,0.592485497928827,0.9666666666666667
44,0.2743358577645124,0,1600,0.012915630321803076,0.48670182627599634,0.9333333333333333
46,0.0774280665079714,0,1600,0.017932692120420965,0.4985070827524933,0.8666666666666667
44,0.2743358577645124,0,1650,0.014852383196094545,0.4570776186455288,0.9333333333333333
47,0.021986141033351614,0,1650,0.009629011277588457,0.5556171804213895,0.9666666666666667
46,0.0774280665079714,0,1650,0.012284731210298572,0.47222091345365347,0.8666666666666667
